Item Id,SKU,Suitable For,Type,Features,Size,Brand,Material,Shape,Color,Personalized,Room,Country/Region of Manufacture,Pattern,MPN,Item Length,Item Width,Bundle Description,Custom Bundle,California Prop 65 Warning,
"265884091474","SPHX11079","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","Blue","","","","","A27101152244ST","","","","","",
"265887577188","SPHX11084","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","","","","","","A27102152244ST","","","","","",
"255728828114","SPHX11090","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","Red","","","","","A27103183275ST","","","","","",
"265884036240","SPHX11088","","Rugs","","","Sphinx by Oriental Weavers","Wool","","Red","","","","","A27103076244ST","","","","","",
"265884108444","SPHX11089","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","Red","","","","","A27103152244ST","","","","","",
"255728917285","SPHX11095","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","","","","","","A27104183275ST","","","","","",
"255725291162","SPHX11105","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","","","","","","A27106183275ST","","","","","",
"255737835296","SPHX11103","","Rugs","","","Sphinx by Oriental Weavers","Wool","","","","","","","A27106076244ST","","","","","",
"265887530169","SPHX11109","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","Beige","","","","","A27107152244ST","","","","","",
"265896961490","SPHX11113","","Rugs","","","Sphinx by Oriental Weavers","Wool","","","","","","","A27108076244ST","","","","","",
"265887859929","SPHX11114","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","","","","","","A27108152244ST","","","","","",
"255513311703","SPHX11073","","Rugs","","","Sphinx by Oriental Weavers","Wool","Rectangle","Gold","","","","","A27110152244ST","","","","","",
"255509655269","SPHX329","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","A095J3120180ST","","","","","",
"255509969473","SPHX387","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Red","","","","","A117C3120180ST","","","","","",
"265668945791","SPHX399","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Brown","","","","","A117D3120180ST","","","","","",
"255509852688","SPHX411","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","A117J3120180ST","","","","","",
"265669437559","SPHX421","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","A130/7120180ST","","","","","",
"265897217946","SPHX431","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Red","","","","","A130/8120180ST","","","","","",
"265669417003","SPHX455","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","A172W3120180ST","","","","","",
"265644660254","SPHX466","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","A213G8120180ST","","","","","",
"255509927627","SPHX478","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Black","","","","","A213K8120180ST","","","","","",
"265887782167","SPHX616","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","A311I3120180ST","","","","","",
"265665328253","SPHX660","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","A431O3120180ST","","","","","",
"255728656607","SPHX7427","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B1001J240330ST","","","","","",
"255724917318","SPHX7432","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B4902X240330ST","","","","","",
"255738050849","SPHX7433","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B4904W2403303ST","","","","","",
"255728800596","SPHX7436","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B5863N240330ST","","","","","",
"255737663841","SPHX7437","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B8424J240330ST","","","","","",
"255737796932","SPHX7439","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B8990H240330ST","","","","","",
"265897066186","SPHX7440","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","B9448M240330ST","","","","","",
"255728913643","SPHX739","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","C1003X240RDST","","","","","",
"255513181852","SPHX748","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","C1004X240RDST","","","","","",
"255737674682","SPHX811","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","C3331L240RDST","","","","","",
"255725273863","SPHX865","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","C8327L240RDST","","","","","",
"255737749745","SPHX874","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","C8327Y240RDST","","","","","",
"265669287839","SPHX901","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","C859D6240RDST","","","","","",
"265897250676","SPHX910","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","C859J6240RDST","","","","","",
"255488965083","SPHX919","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","C969W6240RDST","","","","","",
"255513324868","SPHX11133","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E090E4200290ST","","","","","",
"265669263345","SPHX11139","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","Brown","","","","","E090N4200290ST","","","","","",
"265665309226","SPHX11150","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E5994B160230ST","","","","","",
"265887770500","SPHX11163","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","Brown","","","","","E5994N200290ST","","","","","",
"265669103346","SPHX11168","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E6140B160230ST","","","","","",
"255513149592","SPHX11169","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E6140B200290ST","","","","","",
"255513103802","SPHX11174","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E6140N160230ST","","","","","",
"255513042020","SPHX11180","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E6140Y160230ST","","","","","",
"265883965873","SPHX11181","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E6140Y200290ST","","","","","",
"265887736234","SPHX11193","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E8021I200290ST","","","","","",
"255488898334","SPHX11198","","Rugs","","","Sphinx by Oriental Weavers","Polyester","Rectangle","","","","","","E8021X160230ST","","","","","",
"255513322690","SPHX11209","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","H73402198289ST","","","","","",
"255728813195","SPHX11243","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Brown","","","","","H73404198289ST","","","","","",
"255738003550","SPHX11258","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","H73407198289ST","","","","","",
"265884117628","SPHX11262","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","H73408152213ST","","","","","",
"265883917352","SPHX11263","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","H73408198289ST","","","","","",
"265644864030","SPHX11277","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","H6301E200290ST","","","","","",
"265669207032","SPHX11284","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","H6608A200290ST","","","","","",
"255513412722","SPHX11306","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","H6627B240330ST","","","","","",
"265896941959","SPHX11219","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Red","","","","","H6672B200290ST","","","","","",
"255488910238","SPHX11233","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","H6682A200290ST","","","","","",
"255728666550","SPHX1828","","Rugs","","","Sphinx by Oriental Weavers","","Round","Black","","","","","H087G1235RDST","","","","","",
"265668970260","SPHX1876","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","H1067A235RDST","","","","","",
"265884115351","SPHX1892","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","H1072A235RDST","","","","","",
"255489063864","SPHX1972","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","H2666F235RDST","","","","","",
"265887637348","SPHX7370","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","K001X3240330ST","","","","","",
"265665350014","SPHX7374","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","K2068X240330ST","","","","","",
"265665387047","SPHX7375","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","K2160N240330ST","","","","","",
"255513209964","SPHX2333","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","K836Y1240240ST","","","","","",
"265644794975","SPHX6792","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L525D7238238ST","","","","","",
"265897057270","SPHX6793","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L525G6238238ST","","","","","",
"255737679237","SPHX7447","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","L525G6220320ST","","","","","",
"255724987394","SPHX6794","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L525O8238238ST","","","","","",
"255513499139","SPHX7448","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","L525O8220320ST","","","","","",
"255737670010","SPHX6795","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L525X5238238ST","","","","","",
"265884224660","SPHX7449","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","L525X5220320ST","","","","","",
"255509733446","SPHX6796","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L606C8238238ST","","","","","",
"255728812394","SPHX6797","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L606D7238238ST","","","","","",
"265897212235","SPHX7452","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","L606F6220320ST","","","","","",
"255737682245","SPHX6799","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L606G6238238ST","","","","","",
"255725034123","SPHX7455","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","L606M7220320ST","","","","","",
"265884181127","SPHX6802","","Rugs","","","Sphinx by Oriental Weavers","","Round","Red","","","","","L781C8238238ST","","","","","",
"255724966600","SPHX6803","","Rugs","","","Sphinx by Oriental Weavers","","Round","Green","","","","","L781F6238238ST","","","","","",
"255724927659","SPHX7458","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","L781F6220320ST","","","","","",
"255725278729","SPHX6805","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","L781Y1238238ST","","","","","",
"265665541446","SPHX11412","","Rugs","","","Sphinx by Oriental Weavers","","Round","Red","","","","","M1295R240RDST","","","","","",
"255513364549","SPHX11413","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Red","","","","","M1295R240330ST","","","","","",
"265669355639","SPHX11420","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M1506L240RDST","","","","","",
"255737844999","SPHX11421","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M1506L240330ST","","","","","",
"255725058056","SPHX11428","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M1634Q240RDST","","","","","",
"255513044491","SPHX11429","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M1634Q240330ST","","","","","",
"265887517894","SPHX11436","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M2205B240RDST","","","","","",
"255737810214","SPHX11437","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M2205B240330ST","","","","","",
"255737759382","SPHX11370","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M2206B240RDST","","","","","",
"255728827605","SPHX11371","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M2206B240330ST","","","","","",
"255737833850","SPHX11378","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M2209B240RDST","","","","","",
"255513086833","SPHX11386","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M5701B240RDST","","","","","",
"255728728236","SPHX11387","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M5701B240330ST","","","","","",
"255728667563","SPHX11351","","Rugs","","","Sphinx by Oriental Weavers","","Round","Red","","","","","M5701R240RDST","","","","","",
"255513412253","SPHX11391","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M5868L240RDST","","","","","",
"255509735104","SPHX11399","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M7541B240RDST","","","","","",
"255737911856","SPHX11400","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M7541B240330ST","","","","","",
"255513574377","SPHX11439","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M9650B240RDST","","","","","",
"255737880784","SPHX11440","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M9650B240330ST","","","","","",
"265887515263","SPHX11447","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M9652F240RDST","","","","","",
"255513351378","SPHX11448","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M9652F240330ST","","","","","",
"265884117242","SPHX11455","","Rugs","","","Sphinx by Oriental Weavers","","Round","Red","","","","","M9754R240RDST","","","","","",
"265897061505","SPHX11456","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Red","","","","","M9754R240330ST","","","","","",
"265897087976","SPHX3236","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M2266W240RDST","","","","","",
"265896986114","SPHX7377","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M2266W240330ST","","","","","",
"255513485564","SPHX6743","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","M2267D240RDST","","","","","",
"255728858635","SPHX3254","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M2267Y240RDST","","","","","",
"265896960047","SPHX7379","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M2267Y240330ST","","","","","",
"255728655324","SPHX7381","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M2335L240330ST","","","","","",
"265897099518","SPHX6748","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","M2635N240RDST","","","","","",
"265887636392","SPHX7383","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Brown","","","","","M2635N240330ST","","","","","",
"255737960778","SPHX6749","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M3444M240RDST","","","","","",
"255724927283","SPHX7384","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M3444M240330ST","","","","","",
"265887818268","SPHX3308","","Rugs","","","Sphinx by Oriental Weavers","","Round","Beige","","","","","M697J6240RDST","","","","","",
"265887517509","SPHX7385","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","M697J6240330ST","","","","","",
"255638700419","SPHX6755","","Rugs","","","Sphinx by Oriental Weavers","","Round","Green","","","","","M6996C240RDST","","","","","",
"265896978901","SPHX7390","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","M6996C240330ST","","","","","",
"265887510466","SPHX6756","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","M8323D240RDST","","","","","",
"265897190251","SPHX7391","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","M8323D240330ST","","","","","",
"255724971000","SPHX6757","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","M8323L240RDST","","","","","",
"255737829226","SPHX7392","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","M8323L240330ST","","","","","",
"255488965889","SPHX6760","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","M896N6240RDST","","","","","",
"255728584867","SPHX7395","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Brown","","","","","M896N6240330ST","","","","","",
"255513260838","SPHX7396","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Brown","","","","","M967X6240330ST","","","","","",
"265669168408","SPHX11495","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P112W6160230ST","","","","","",
"255725040385","SPHX11496","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P112W6200290ST","","","","","",
"265669439029","SPHX11458","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P112W6240330ST","","","","","",
"255737846646","SPHX11463","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","P1330E160230ST","","","","","",
"255725312612","SPHX11497","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","P1330E200290ST","","","","","",
"255513417195","SPHX11498","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","P1330E240330ST","","","","","",
"255725170888","SPHX11503","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P1334E160230ST","","","","","",
"265644837617","SPHX11504","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P1334E200290ST","","","","","",
"255725242552","SPHX11505","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P1334E240330ST","","","","","",
"255513147760","SPHX11330","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","P1337B160230ST","","","","","",
"265644746256","SPHX11331","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","P1337B200290ST","","","","","",
"265669186137","SPHX11332","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","P1337B240330ST","","","","","",
"265669215581","SPHX11511","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P521X6160230ST","","","","","",
"265884218428","SPHX11512","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P521X6200290ST","","","","","",
"255738016900","SPHX11513","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P521X6240330ST","","","","","",
"265887588287","SPHX11525","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","P5991D160230ST","","","","","",
"255737918116","SPHX11527","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","P5991D240330ST","","","","","",
"265887825463","SPHX11534","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Beige","","","","","P8020L240330ST","","","","","",
"255728591493","SPHX6762","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","R4589A240RDST","","","","","",
"255513510817","SPHX7397","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","R4589A240330ST","","","","","",
"255488964602","SPHX6763","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4589D240RDST","","","","","",
"265887656390","SPHX7398","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4589D240330ST","","","","","",
"265897174279","SPHX6764","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","R4589J240RDST","","","","","",
"255737926281","SPHX7399","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","R4589J240330ST","","","","","",
"255725310648","SPHX6765","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4589L240RDST","","","","","",
"255513455904","SPHX7400","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4589L240330ST","","","","","",
"255725177657","SPHX6766","","Rugs","","","Sphinx by Oriental Weavers","","Round","Green","","","","","R4589M240RDST","","","","","",
"255738037912","SPHX7401","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","R4589M240330ST","","","","","",
"265644784588","SPHX6767","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4589P240RDST","","","","","",
"265897124311","SPHX7402","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4589P240330ST","","","","","",
"265644744957","SPHX7409","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Orange","","","","","R4768B240330ST","","","","","",
"265883897722","SPHX6775","","Rugs","","","Sphinx by Oriental Weavers","","Round","Green","","","","","R4768E240RDST","","","","","",
"265897108638","SPHX7410","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","R4768E240330ST","","","","","",
"255737948413","SPHX6776","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4768F240RDST","","","","","",
"265665263299","SPHX7411","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4768F240330ST","","","","","",
"255509752348","SPHX6777","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","R4768G240RDST","","","","","",
"265668934584","SPHX7412","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","R4768G240330ST","","","","","",
"265665347596","SPHX6778","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4768H240RDST","","","","","",
"255725176404","SPHX7413","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4768H240330ST","","","","","",
"265896903537","SPHX6779","","Rugs","","","Sphinx by Oriental Weavers","","Round","Gold","","","","","R4768K240RDST","","","","","",
"255724944983","SPHX7414","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Gold","","","","","R4768K240330ST","","","","","",
"255489061311","SPHX7416","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Orange","","","","","R4770D240330ST","","","","","",
"265887704106","SPHX6782","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4770L240RDST","","","","","",
"265887530044","SPHX7417","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4770L240330ST","","","","","",
"255724951734","SPHX6783","","Rugs","","","Sphinx by Oriental Weavers","","Round","Green","","","","","R4770M240RDST","","","","","",
"265669181978","SPHX7418","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","R4770M240330ST","","","","","",
"255513358081","SPHX6784","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4770W240RDST","","","","","",
"265665547085","SPHX7419","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4770W240330ST","","","","","",
"265668981897","SPHX6785","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4770Y240RDST","","","","","",
"265896908840","SPHX7420","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4770Y240330ST","","","","","",
"255513243477","SPHX7421","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Green","","","","","R4771B240330ST","","","","","",
"255509785549","SPHX6787","","Rugs","","","Sphinx by Oriental Weavers","","Round","Blue","","","","","R4771E240ST","","","","","",
"265669246620","SPHX7422","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Blue","","","","","R4771E240330ST","","","","","",
"255737957750","SPHX6788","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4771G240RDST","","","","","",
"255737962931","SPHX7423","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4771G240330ST","","","","","",
"255725306467","SPHX7424","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Gold","","","","","R4771H2403330ST","","","","","",
"255728701494","SPHX6790","","Rugs","","","Sphinx by Oriental Weavers","","Round","Brown","","","","","R4771L240RDST","","","","","",
"265896942403","SPHX7425","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","Brown","","","","","R4771L240330ST","","","","","",
"265887750495","SPHX6791","","Rugs","","","Sphinx by Oriental Weavers","","Round","","","","","","R4771M240RDST","","","","","",
"255725239894","SPHX7426","","Rugs","","","Sphinx by Oriental Weavers","","Rectangle","","","","","","R4771M240330ST","","","","","",
"255728772333","ZX9CIC01353","","Rugs","","","JaggedDesigns","","Oval","Black","","","","","JA2210316","","","","","",
"255725304111","ZX9CIC01351","","Rugs","","","JaggedDesigns","","Oval","Black","","","","","JA2543216","","","","","",
"265697947080","PRGC4444","","Rugs","","","Pasargad Home","","","","","","","","PCC-01 8X10","","","","","",
"265690550829","PRGC4452","","Rugs","","","Pasargad Home","","","","","","","","PCC-03 8X10","","","","","",
"255541854232","PRGC4455","","Rugs","","","Pasargad Home","Wool","","","","","","","PCC-04 5X8","","","","","",
"265690638358","PRGC4463","","Rugs","","","Pasargad Home","Wool","","","","","","","PCC-06 5X8","","","","","",
"255513573527","ZX9RTLCR051","","Rugs","","","Micasa","","","","","","","","MI29407","","","","","",
"255541695572","RTLCR051","","Rugs","","","PRAIRIE VIEW INDUSTRIES Inc","","","","","","","","SL530","","","","","",
"265695273403","RDCI205","","Rugs","","","Radici","","","","","","Italy","","1191/2212/BURGUNDY","","","","","",
"255575044642","RDCI210","","Rugs","","","Radici","","","","","","Italy","","1191/2222/IVORY","","","","","",
"255725022152","RDCI762","","Rugs","","","Radici","","","","","","Italy","","1305/1111/IVORY","","","","","",
"265883909047","RDCI763","","Rugs","","","Radici","","","","","","Italy","","1305/1112/IVORY","","","","","",
"255575094569","RDCI771","","Rugs","","","Radici","","","Black","","","Italy","","1305/1124/BLACK","","","","","",
"265897190470","RDCI003","","Rugs","","","Radici","","","Black","","","Italy","","1426/0012/BLACK","","","","","",
"255725101587","RDCI008","","Rugs","","","Radici","","","Blue","","","Italy","","1426/0022/DENIM","","","","","",
"255725320996","RDCI013","","Rugs","","","Radici","","","","","","Italy","","1426/0032/IVORY","","","","","",
"255737671614","RDCI018","","Rugs","","","Radici","","","Green","","","Italy","","1426/0042/SOFTMINT","","","","","",
"255737957298","RDCI023","","Rugs","","","Radici","","","Blue","","","Italy","","1426/0052/GREYBLUE","","","","","",
"265897003646","RDCI317","","Rugs","","","Radici","","","Brown","","","Italy","","1592/1022/BROWN","","","","","",
"255728759024","RDCI324","","Rugs","","","Radici","","","Red","","","Italy","","1592/1032/RED","","","","","",
"255528873294","RDCI338","","Rugs","","","Radici","","","","","","Italy","","1592/1052/IVORY/BRIC","","","","","",
"265887846855","RDCI408","","Rugs","","","Radici","","","Beige","","","Italy","","1593/1162/BEIGE","","","","","",
"255541636134","RDCI028","","Rugs","","","Radici","","","Green","","","Italy","","1596/5012/SOFTMINT","","","","","",
"265674201712","RDCI032","","Rugs","","","Radici","","","Blue","","","Italy","","1596/5022/GREYBLUE","","","","","",
"255737882769","RDCI480","","Rugs","","","Radici","","","Black","","","Italy","","1597/1412/BLACK","","","","","",
"255534588886","RDCI494","","Rugs","","","Radici","","","","","","Italy","","1597/1442/IVORY/BRIC","","","","","",
"265729901347","RDCI915","","Rugs","","","Radici","","","Brown","","","Turkey","","1780/0012/BROWN","","","","","",
"255488909314","RDCI933","","Rugs","","","Radici","","","Green","","","Turkey","","1780/0042/LT GREEN","","","","","",
"255534477349","RDCI614","","Rugs","","","Radici","","","","","","Italy","","1833/3013/IVORY/BRIC","","","","","",
"255575078623","RDCI987","","Rugs","","","Radici","","","Beige","","","Turkey","","3475/0012/BEIGE","","","","","",
"255509797773","RDCI999","","Rugs","","","Radici","","","Green","","","Turkey","","3475/0032/LT GREEN","","","","","",
"265697972588","RDCI1225","","Rugs","","","Radici","","","Brown","","","","","3802/0012/BROWN","","","","","",
"255513428259","RDCI1235","","Rugs","","","Radici","","","Beige","","","","","3802/0032/BEIGE","","","","","",
"265679907647","RDCI1210","","Rugs","","","Radici","","Animal","Brown","","","","","3808/0012/BROWN","","","","","",
"255575070273","RDCI1215","","Rugs","","","Radici","","Animal","","","","","","3808/0022/CREAM","","","","","",
"265684761620","RDCI1220","","Rugs","","","Radici","","","Blue","","","","","3809/0012/BLUE","","","","","",
