Item Id,SKU,Color,Size,Brand,Type,Weave,Regional Design,Shape,Material,Production Technique,Room,Style,Pattern,Theme,Features,Pile Height,Country/Region of Manufacture,Item Width,Care Instructions,Pile Type,Department,Handmade,Personalize,Personalized,Era,Item Length,Time Period Manufactured,Original/Reproduction,Item Thickness,MPN,Model,Bundle Description,California Prop 65 Warning,Custom Bundle,Personalization Instructions,
"265897218262","SPHX05449","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R4440S200290ST","","","","","",
"265887862035","SPHX05297","Beige","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R526A3160230ST","","","","","",
"265897016219","SPHX05450","Beige","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R526A3200290ST","","","","","",
"255513164100","SPHX05298","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R526B3160230ST","","","","","",
"255509847339","SPHX05299","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R526H3160230ST","","","","","",
"265644856892","SPHX05452","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R526H3200290ST","","","","","",
"265665450233","SPHX05300","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R8020K160230ST","","","","","",
"255728562945","SPHX05453","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","R8020K200290ST","","","","","",
"255728798607","SPHX05955","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S4378H240330ST","","","","","",
"265883961750","SPHX05388","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5171C160230ST","","","","","",
"265884014192","SPHX05688","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5171C200290ST","","","","","",
"255509689646","SPHX05956","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5171C240330ST","","","","","",
"255737891917","SPHX05389","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5936D160230ST","","","","","",
"265644890009","SPHX05689","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5936D200290ST","","","","","",
"255489128126","SPHX05957","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5936D240330ST","","","","","",
"265669435329","SPHX05390","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5937D160230ST","","","","","",
"255488919779","SPHX05690","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5937D200290ST","","","","","",
"255489030489","SPHX05958","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S5937D240330ST","","","","","",
"265668923494","SPHX05691","Beige","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6357A200290ST","","","","","",
"265897089864","SPHX05959","Beige","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6357A240330ST","","","","","",
"255737878866","SPHX05686","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6361A200290ST","","","","","",
"265883986142","SPHX05392","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6365A160230ST","","","","","",
"255728886381","SPHX05692","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6365A200290ST","","","","","",
"255488890687","SPHX05960","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6365A240330ST","","","","","",
"265665517862","SPHX05393","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6366A160230ST","","","","","",
"265896905746","SPHX05961","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6366A240330ST","","","","","",
"265887775062","SPHX05394","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6367A160230ST","","","","","",
"255737925413","SPHX05694","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6367A200290ST","","","","","",
"265887825254","SPHX05962","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6367A240330ST","","","","","",
"265896914707","SPHX05395","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6367B160230ST","","","","","",
"265897246145","SPHX05695","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6367B200290ST","","","","","",
"255725169903","SPHX05963","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6367B240330ST","","","","","",
"265668952116","SPHX05696","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6368B200290ST","","","","","",
"255728633261","SPHX05964","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6368B240330ST","","","","","",
"265665565721","SPHX05397","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6369D160230ST","","","","","",
"265883873634","SPHX05697","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6369D200290ST","","","","","",
"265644770736","SPHX05965","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S669D240330ST","","","","","",
"265884036540","SPHX05398","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6371C160230ST","","","","","",
"265665370114","SPHX05698","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6371C200290ST","","","","","",
"265644761193","SPHX05966","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6371C240330ST","","","","","",
"255513398922","SPHX05399","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6382B160230ST","","","","","",
"265644891400","SPHX05699","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6382B200290ST","","","","","",
"265884211118","SPHX05967","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6382B240330ST","","","","","",
"265887841717","SPHX05700","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6386E200290ST","","","","","",
"265884074003","SPHX05968","Red","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6386E240330ST","","","","","",
"265644751826","SPHX05401","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6408B160230ST","","","","","",
"255728637781","SPHX05701","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6408B200290ST","","","","","",
"255725184559","SPHX05969","Blue","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6408B240330ST","","","","","",
"265896903366","SPHX05402","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6408K160230ST","","","","","",
"265896864154","SPHX05702","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6408K200290ST","","","","","",
"265883797378","SPHX05970","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6408K240330ST","","","","","",
"255724948538","SPHX05703","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6410D200290ST","","","","","",
"265883917059","SPHX05971","","","Sphinx by Oriental Weavers","Area Rugs","","","Rectangle","","","","","","","","","","","","","","","","","","","","","","S6410D240330ST","","","","","",
"255539176754","PRGC146","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-3105 5x8","","","","","",
"265729974863","PRGC143","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-3137 4x6","","","","","",
"255575063948","PRGC148","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-3137 5x8","","","","","",
"265729906322","PRGC147","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-3284 5x8","","","","","",
"255541684920","PRGC2289","","","Pasargad Carpets","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVNY-12 8x10","","","","","",
"255539156283","PRGC3204","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","GRASS-NVY 3X5","","","","","",
"265698038277","PRGC3203","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","GRASS-NVY 4x6","","","","","",
"265690621555","PRGC3214","","","Pasargad Home","Area Rugs","Hand-Woven","Anatolian","","","","","","","","","","","","","","","","","","","","","","","PBB-02 5x8","","","","","",
"265697785174","PRGC3215","","","Pasargad Home","Area Rugs","Hand-Woven","Anatolian","","","","","","","","","","","","","","","","","","","","","","","PBB-03 8x10","","","","","",
"265695190042","PRGC3684","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-169C 5x8","","","","","",
"265697929129","PRGC3706","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-171C 5x8","","","","","",
"265729960880","PRGC3719","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-189B 6x9","","","","","",
"255541704172","PRGC3728","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-193B 5x8","","","","","",
"255534646870","PRGC3742","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-474A 10x14","","","","","",
"255539183879","PRGC3739","Beige","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-474A 5x8","","","","","",
"265690476282","PRGC3740","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-474A 8x10","","","","","",
"265690531734","PRGC3741","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-474A 9x12","","","","","",
"265695185005","PRGC3745","Beige","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-475B 5X8","","","","","",
"255541749083","PRGC3746","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-475B 8X10","","","","","",
"265695166160","PRGC3747","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-475B 9X12","","","","","",
"265698068610","PRGC3754","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476A 10X14","","","","","",
"265695296973","PRGC3751","Beige","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476A 5X8","","","","","",
"255541734604","PRGC3753","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476A 9X12","","","","","",
"255539076148","PRGC3764","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476C 10x14","","","","","",
"255541866553","PRGC3761","Beige","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476C 5X8","","","","","",
"255534485523","PRGC3762","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476C 8x10","","","","","",
"255539047893","PRGC3763","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-476C 9x12","","","","","",
"265695299025","PRGC3774","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-477K 10x14","","","","","",
"265698043069","PRGC3771","Beige","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-477K 5x8","","","","","",
"255534553038","PRGC3772","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-477K 8x10","","","","","",
"265697889355","PRGC3773","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PD-477K 9x12","","","","","",
"255541753717","PRGC3872","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-01 10X14","","","","","",
"255541732914","PRGC3870","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-01 8X10","","","","","",
"265697991545","PRGC3871","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-01 9X12","","","","","",
"255575047804","PRGC3878","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-02 8X10","","","","","",
"265729916844","PRGC3888","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-03 10X14","","","","","",
"255534532294","PRGC3886","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-03 8X10","","","","","",
"255551240827","PRGC3887","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-03 9X12","","","","","",
"265729938793","PRGC3896","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-04 10x14","","","","","",
"265729917402","PRGC3895","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PFH-04 9x12","","","","","",
"255539228753","PRGC4386","","","Pasargad Home","Area Rugs","","","","Polyester","","","","","","","","","","","","","","","","","","","","","PPSR-13121G 5x8","","","","","",
"265697868475","PRGC4387","","","Pasargad Home","Area Rugs","Hand-Woven","","","","","","","","","","","","","","","","","","","","","","","","PPSR-13121G 8x10","","","","","",
"265695081712","PRGC3781","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IB 10x14","","","","","",
"255728751899","PRGC3782","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IB 12x15","","","","","",
"255551252167","PRGC3777","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IB 5X7","","","","","",
"255551207312","PRGC3784","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IB 6X6","","","","","",
"265695293257","PRGC3779","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IB 8X10","","","","","",
"255575123635","PRGC3792","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IS 10X14","","","","","",
"265706669977","PRGC3795","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IS 6X6","","","","","",
"255575048246","PRGC3789","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IS 6X9","","","","","",
"255575003406","PRGC3790","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IS 8X10","","","","","",
"255575087427","PRGC3791","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1021IS 9X12","","","","","",
"265729952889","PRGC3803","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BB 10x14","","","","","",
"255534608598","PRGC3799","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BB 5x7","","","","","",
"265690562196","PRGC3805","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BB 6x6","","","","","",
"255539109929","PRGC3800","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BB 6x9","","","","","",
"255550991132","PRGC3801","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BB 8x10","","","","","",
"265706827156","PRGC3802","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BB 9x12","","","","","",
"255551219099","PRGC3813","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BI 10x14","","","","","",
"255550977740","PRGC3815","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BI 6x6","","","","","",
"265729935207","PRGC3810","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BI 6x9","","","","","",
"255551259262","PRGC3811","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BI 8x10","","","","","",
"255574972003","PRGC3812","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022BI 9x12","","","","","",
"265706691194","PRGC3823","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022IG 10x14","","","","","",
"255575100923","PRGC3825","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022IG 6x6","","","","","",
"255539174420","PRGC3820","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022IG 6x9","","","","","",
"255575063447","PRGC3821","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022IG 8x10","","","","","",
"265730030993","PRGC3822","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1022IG 9x12","","","","","",
"255539176561","PRGC3829","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1023 5x7","","","","","",
"265695173862","PRGC3835","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1023 6x6","","","","","",
"265690815373","PRGC3843","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1024 10x14","","","","","",
"265690533347","PRGC3839","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1024 5x7","","","","","",
"255541640966","PRGC3840","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1024 6x9","","","","","",
"255538991398","PRGC3841","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1024 8x10","","","","","",
"265730050099","PRGC3842","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-1024 9x12","","","","","",
"255541726471","PRGC2926","","","Pasargad Home","Area Rugs","Hand-Knotted","","","","","","","","","","","","","","","","","","","","","","","","ps-30 3x5","","","","","",
"265695197866","PRGC3939","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PSH-20 6x9","","","","","",
"265695306291","PRGC4395","","","Pasargad Home","Area Rugs","","","","","","","Geometric","Geometric","Galaxy","","","","","","","","","","","","","","","","PTX-3105 6x9","","","","","",
"255541801759","PRGC4399","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-3137 6x9","","","","","",
"265883898145","PRGC3850","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVGA-44 10x13","","","","","",
"255538990916","PRGC3848","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVGA-44 5x8","","","","","",
"265695169085","PRGC3852","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVHA-16 5x8","","","","","",
"265697995183","PRGC3856","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVHA-41 5x8","","","","","",
"265730046099","PRGC3860","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVHA-44 5x8","","","","","",
"265695258709","PRGC3865","","","Pasargad Home","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PVHA-46 5x8","","","","","",
"265695265269","PRGC4402","","","Pasargad Home","Area Rugs","Hand-Tufted","","","Bamboo","","","","","","","","","","","","","","","","","","","","","PVNY-11 5X8","","","","","",
"255534486728","PRGC1815","","","Pasargad","Area Rugs","Hand-Woven","Anatolian","","","","","","","","","","","","","","","","","","","","","","","PBB-04 8x10","","","","","",
"255551150639","PRGC1817","","","Pasargad","Area Rugs","Hand-Woven","Anatolian","","","","","","","","","","","","","","","","","","","","","","","PBB-06 4x6","","","","","",
"255574966553","PRGC2401","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-03 8x10","","","","","",
"255574970946","PRGC2402","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-03 9x12","","","","","",
"265695267551","PRGC2408","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-04 9x12","","","","","",
"265729929646","PRGC2413","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-05 8x10","","","","","",
"255534479285","PRGC2414","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-05 9x12","","","","","",
"265706805763","PRGC2419","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-06 8x10","","","","","",
"265697861670","PRGC2420","","","Pasargad","Area Rugs","","","","","Woven","","","","","","","","","","","","","","","","","","","","PLW-06 9x12","","","","","",
"255539186078","PRGC2362","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-5365 6x9","","","","","",
"255541703476","PRGC2372","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-5586N 8X10","","","","","",
"265697792060","PRGC2379","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PRC-5588BS 8X10","","","","","",
"265690730746","PRGC1830","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-1960 5x8","","","","","",
"255539219102","PRGC1838","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","PTX-4685 5x8","","","","","",
"255541617563","PRGC2375","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","RC-5586SS 8X10","","","","","",
"265729933999","PRGC2383","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","RC-5586SS 9X12","","","","","",
"255575114594","PRGC2392","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","RC-5587GW 10X14","","","","","",
"255550986665","PRGC2359","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","RC-5587GW 5X8","","","","","",
"255541861456","PRGC007","Orange","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","SA-6138 10x14","","","","","",
"255534702335","PRGC005","Orange","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","SA-6138 8x10","","","","","",
"265697992879","PRGC006","Orange","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","SA-6138 9x12","","","","","",
"255544555117","PRGC2425","","","Pasargad","Area Rugs","","","","","","","","","","","","","","","","","","","","","","","","","SF-03 8x10","","","","","",
"255539138550","RDCI220","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1191/2242/NAVY","","","","","",
"255509688105","RDCI225","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1191/2252/BLACK","","","","","",
"255488971876","RDCI765","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1114/IVORY","","","","","",
"255509828351","RDCI768","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1121/BLACK","","","","","",
"265684859241","RDCI774","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1131/BURGUNDY","","","","","",
"265695132868","RDCI775","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1132/BURGUNDY","","","","","",
"265674039182","RDCI777","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1134/BURGUNDY","","","","","",
"255534756334","RDCI780","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1141/NAVY","","","","","",
"255534728779","RDCI781","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1142/NAVY","","","","","",
"265669192087","RDCI783","Blue","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1305/1144/NAVY","","","","","",
"255509685443","RDCI810","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1511/IVORY","","","","","",
"265697812139","RDCI811","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1512/IVORY","","","","","",
"255518077898","RDCI813","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1514/IVORY","","","","","",
"255513525429","RDCI818","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1521/BLACK","","","","","",
"265695208489","RDCI819","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1522/BLACK","","","","","",
"255528956006","RDCI821","Black","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1524/BLACK","","","","","",
"265684885195","RDCI826","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1531/BURGUNDY","","","","","",
"255528911072","RDCI827","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1532/BURGUNDY","","","","","",
"265669443666","RDCI829","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1534/BURGUNDY","","","","","",
"255513123062","RDCI834","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1541/NAVY","","","","","",
"255534569458","RDCI835","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1542/NAVY","","","","","",
"255534726044","RDCI837","","","Radici","Rugs","","","","","","","Traditional","","","","","Italy","","","","","","","","","","","","","1318/1544/NAVY","","","","","",
